54,25,75,40,39,85,55,20,35,50,65,104,79,30,30,65,45,30,45,40,55,20,79,34,70,35,65,70,90,45,75,25,99,64,50,54,85,90,29,15,79,30,119,35,39,95,45,40,39,35,54,45,0,50,64,54,45,50,85,40,49,29,60,39,65,20,85,15,114,74,45,59,1e+08,74,5,25,34,64,55,35,54,85,54,100,79,50,20,45,80,49,45,39,30,45,55,40,45,40,50,30,5,35,54,19,40,45,20,40,59,15,30,15,35,9,35,34,25,9,30,20,30,0,45,40,5,34,35,10,45,30,30,30,25,29,30,20,55,5,30,25,64,34,15,40,29,40,35,54,25,54,30,35,40,30,25,20,50,29,40,9,25,45,14,25,5,50,5,20,25,14,20,39,25,44,15,40,34,39,45,10,19,49,41,39,55,40,60,59,70,34,63,43,41,118,45,95,40,23,48,27,9,11,53,116,68,74,18,45,47,42,3,54,24,32,9,37,2,17,34,41,41,30,43,38,33,41,30,37,25,32,34,58,57,18,36,42,2,34,46,38,58,49,68,125,43,25,40,50,41,43,56,63,48,66,65,37,46,71,61,49,34,63,43,47,33,28,24,28,114,83,38,37,10,30,38,33,47,36,32,34,27,24,29,9,17,34,41,20,32,39,57,3,22,40,32,37,57,33,6,10,23,50,29,59,68,110,81,9,58,113,116,32,47,40,64,49,5,85,43,47,34,25,72,45,59,48,66,40,60,65,22,75,34,30,43,3,56,56,31,60,36,29,41,55,25,40,37,2,21,37,58,35,10,32,42,30,57,35,31,32
54,60,55,54,49,60,65,50,60,50,74,69,75,64,30,50,50,44,70,64,50,24,85,49,84,55,80,70,54,65,70,60,59,75,65,84,60,54,59,60,75,54,69,55,49,59,50,54,39,50,49,49,20,44,44,54,55,54,74,60,49,59,80,39,80,55,74,49,69,64,55,70,74,1e+08,50,64,49,59,60,40,54,54,49,69,85,65,24,49,95,49,60,69,30,65,50,44,40,40,59,39,5,44,54,50,54,40,40,50,49,29,40,25,44,24,44,39,25,20,30,55,40,5,40,50,15,39,44,29,55,49,44,40,30,44,35,30,55,14,40,30,54,40,25,45,40,60,35,54,40,44,40,39,44,44,34,30,54,40,40,20,25,34,19,35,5,59,30,40,35,24,25,69,30,39,24,39,39,39,40,20,58,69,47,72,60,42,74,68,58,57,71,40,51,75,47,68,56,53,74,65,55,57,48,81,83,67,55,73,53,45,12,59,34,39,18,46,15,21,44,41,41,40,42,41,39,46,32,59,33,40,34,58,70,22,34,53,16,42,43,46,50,69,83,81,47,33,42,48,41,56,73,71,44,78,58,41,46,64,84,69,56,80,40,44,65,37,60,30,73,79,38,38,26,40,46,41,43,43,31,40,28,34,34,23,21,42,41,29,33,49,70,12,51,43,40,37,54,53,19,24,53,72,60,68,83,71,82,55,50,71,81,67,53,40,69,69,17,77,59,49,57,33,57,73,57,66,78,59,57,58,51,66,36,32,39,13,58,52,37,52,42,34,45,52,39,43,47,15,32,52,66,38,26,39,41,37,54,41,41,37
40,75,30,45,15,29,70,75,70,34,75,10,69,70,29,20,40,25,59,65,25,20,69,29,75,45,74,55,5,89,35,75,15,50,40,70,29,5,50,85,69,50,20,45,15,10,40,45,25,70,25,19,20,10,20,40,45,24,15,70,15,50,70,25,50,65,15,95,0,19,45,45,5,50,1e+08,75,29,15,70,30,40,5,25,15,69,49,20,19,49,20,10,65,19,85,15,24,14,20,20,10,15,15,25,79,54,34,20,49,10,30,19,15,29,20,15,15,20,19,20,70,15,10,15,49,19,20,15,20,70,20,15,14,24,15,15,24,19,25,19,15,25,15,15,14,49,65,15,25,20,15,14,10,20,15,19,25,15,49,10,19,20,15,15,25,15,20,10,20,15,25,14,65,29,20,9,20,20,29,15,20,76,73,19,73,51,17,58,56,13,37,48,17,21,17,17,11,49,70,63,85,73,71,13,26,57,32,93,67,24,19,7,17,17,27,21,19,12,13,15,15,21,22,22,19,26,19,26,63,17,20,14,35,62,22,15,33,14,33,17,20,18,69,57,23,16,14,17,25,23,45,70,48,17,67,26,35,18,24,65,73,40,47,17,23,70,17,76,24,23,60,14,11,19,22,20,16,17,18,14,18,16,17,11,13,13,33,21,22,16,18,62,7,70,17,20,17,12,57,15,20,70,73,70,56,57,16,70,73,18,13,26,70,24,16,60,73,17,54,73,17,37,14,18,67,13,59,67,54,15,26,70,18,14,26,22,9,19,12,15,14,17,11,19,13,17,17,39,12,15,25,39,19,19,27,19,20,12,11,20,14
40,94,39,55,15,40,75,80,70,50,80,30,70,80,34,25,50,25,74,69,20,19,65,35,75,64,70,74,25,85,44,94,15,75,50,80,40,25,55,80,70,55,25,64,15,30,50,55,24,75,34,30,15,29,29,40,49,35,30,70,25,55,70,24,55,75,30,75,30,25,49,65,25,64,75,1e+08,35,24,70,40,40,20,34,29,65,74,19,30,65,39,20,74,15,75,25,20,25,29,30,25,5,25,25,80,55,45,25,50,24,34,20,15,30,15,34,25,20,9,20,75,35,15,20,50,10,29,25,20,74,35,25,19,25,25,20,20,25,24,20,35,24,25,15,19,45,69,30,25,15,30,19,19,20,25,25,24,19,45,29,9,20,29,20,34,5,30,20,25,29,24,10,74,25,30,10,15,29,15,20,10,76,73,31,80,59,30,68,66,27,49,63,27,29,33,29,27,54,69,73,86,70,68,24,41,64,43,76,79,38,30,15,31,23,26,25,23,14,18,24,26,23,24,29,32,26,36,23,72,22,27,21,50,70,27,22,45,15,35,22,25,25,72,64,38,28,23,30,33,36,57,74,63,23,71,37,38,23,36,65,73,57,62,27,30,72,29,78,33,39,72,25,17,18,24,25,21,29,23,17,22,24,23,22,14,18,35,23,21,23,25,70,15,66,21,27,24,26,52,11,23,69,77,75,66,64,34,73,70,25,33,41,71,38,26,70,73,14,68,70,21,49,23,28,79,30,69,71,60,26,37,66,37,26,23,24,16,26,26,29,32,30,22,29,28,25,21,54,14,25,32,59,23,18,26,29,31,26,22,29,22
34,25,55,30,44,49,25,15,39,45,29,49,45,19,40,45,39,59,40,39,59,45,40,144,39,35,25,39,44,25,50,25,44,35,40,39,49,44,34,20,45,30,49,35,44,54,39,30,54,29,64,55,20,54,49,34,45,55,49,30,39,34,34,54,40,25,49,24,49,54,45,39,34,49,29,35,1e+08,54,20,25,34,44,64,44,40,45,45,55,50,59,50,39,44,20,54,45,50,50,54,49,15,64,59,15,40,45,50,49,54,29,50,35,55,34,60,49,40,20,45,20,50,15,50,49,30,49,64,24,25,49,59,50,45,49,50,25,55,24,50,55,45,50,35,50,25,25,60,59,55,59,50,59,59,59,49,40,69,25,45,20,40,50,24,45,15,54,24,50,35,39,35,39,35,49,25,44,49,49,50,29,17,20,47,19,36,45,34,37,48,36,41,53,57,45,51,46,31,20,32,17,6,6,48,41,40,39,14,34,46,49,16,46,44,47,22,46,23,25,53,48,51,38,45,50,48,46,42,27,50,54,43,49,34,23,42,48,23,47,41,57,50,34,40,48,61,46,45,46,39,40,33,41,47,23,45,29,35,48,39,20,35,46,53,52,17,47,19,28,42,48,52,43,21,38,57,47,51,50,37,48,34,44,43,29,25,47,51,45,44,42,34,16,15,51,54,39,42,29,18,18,20,27,20,37,40,42,38,6,50,47,41,24,46,48,37,20,16,39,22,49,36,46,43,34,51,30,23,30,51,45,15,45,52,42,48,20,56,44,52,56,50,43,59,49,39,51,36,23,46,53,43,50,21,47,54,52,42,43,47,46
49,35,75,29,69,70,15,19,34,49,25,69,50,14,40,70,45,55,25,29,65,65,55,54,50,40,20,55,80,19,64,35,79,50,44,49,70,80,39,10,50,40,74,40,69,79,45,29,44,19,69,55,15,59,69,49,40,65,59,20,54,39,25,44,70,25,59,29,79,84,40,40,64,59,15,24,54,1e+08,20,45,49,79,69,84,55,35,65,55,60,59,55,24,34,20,55,50,55,49,54,44,15,40,59,15,25,45,50,25,64,35,45,29,50,24,49,49,35,5,59,20,45,19,50,25,20,44,40,20,34,44,44,50,35,54,45,50,74,14,45,44,80,65,29,50,20,30,40,59,50,69,50,54,55,44,49,54,74,20,50,5,35,69,24,45,15,54,35,50,30,49,35,24,40,44,20,54,44,54,50,40,13,17,50,21,48,57,44,42,80,45,47,48,64,75,59,79,36,22,35,21,3,4,69,72,55,65,11,40,59,51,7,69,48,48,16,48,11,20,45,53,58,53,45,48,41,49,40,32,40,47,56,54,38,22,58,48,21,39,73,48,69,34,55,74,49,39,57,59,51,44,34,47,64,30,72,47,50,64,44,17,41,52,48,56,16,60,20,28,75,52,53,43,29,53,48,41,60,47,38,47,35,48,41,37,20,39,58,36,49,61,38,7,17,48,47,42,73,24,12,24,22,20,23,42,55,77,51,3,69,75,72,20,59,57,52,17,20,60,25,64,45,39,86,40,66,31,30,40,69,72,17,72,53,40,52,16,66,68,36,62,49,41,49,64,40,48,29,11,42,49,54,44,29,48,44,52,73,57,34,41
49,64,35,40,9,40,80,75,80,35,80,50,75,95,24,14,60,20,69,64,15,19,69,20,70,45,90,65,20,90,55,64,15,69,45,79,40,20,59,70,75,35,50,45,9,24,60,40,14,80,15,19,19,30,29,49,39,15,60,69,45,59,75,14,50,84,60,65,44,15,39,64,55,60,70,70,20,20,1e+08,44,49,19,15,35,69,44,19,19,60,15,19,84,25,84,14,10,10,15,15,15,20,15,24,65,44,39,15,44,15,15,20,19,20,14,14,15,25,19,20,69,15,5,19,44,19,15,15,10,70,15,10,15,20,15,15,10,14,30,20,9,15,19,19,25,44,60,24,24,10,19,15,10,10,10,25,14,15,44,25,19,25,15,15,20,20,15,10,15,14,20,15,84,20,19,10,24,15,19,19,5,67,79,21,83,52,12,75,65,28,38,58,20,17,48,18,30,54,62,71,72,77,77,17,54,69,53,71,72,26,19,16,18,12,16,22,16,14,22,17,15,17,10,22,23,19,23,17,63,13,20,15,38,75,32,15,40,9,28,10,16,20,73,69,54,21,25,12,19,21,44,79,58,17,90,42,42,35,44,69,79,46,53,20,23,91,20,80,23,49,67,15,13,14,10,16,14,20,21,14,16,13,12,14,7,22,28,17,14,10,24,75,16,66,20,20,21,23,54,10,15,62,84,74,65,69,50,74,77,20,42,54,89,26,18,69,79,15,73,75,18,38,25,26,72,25,78,90,60,24,42,66,38,11,17,15,13,25,28,16,16,21,14,19,23,16,20,38,14,11,19,45,19,14,16,18,17,23,10,23,17
69,30,45,40,60,50,45,50,49,70,35,30,40,35,39,39,79,55,35,45,40,40,55,25,40,45,40,45,39,45,60,30,40,40,45,50,50,39,60,30,40,45,30,45,60,25,79,40,39,40,39,45,20,40,50,69,45,30,35,55,40,60,40,39,45,40,35,35,44,39,45,45,35,40,30,40,25,45,44,1e+08,69,40,39,40,55,40,40,45,45,45,44,45,25,50,35,30,45,30,30,25,15,45,29,40,35,44,39,55,45,40,34,30,30,34,45,45,25,10,40,45,40,19,39,55,25,35,45,29,50,39,20,35,25,35,25,50,34,20,34,25,40,35,30,29,40,35,35,29,40,29,35,35,34,20,40,65,35,40,35,10,25,44,25,40,15,30,50,39,25,45,35,45,25,35,15,40,35,35,39,35,29,28,41,33,48,40,42,41,37,41,38,35,40,38,35,44,40,31,36,39,24,24,48,38,45,58,29,44,38,33,14,37,37,38,22,31,20,20,31,36,38,38,37,39,29,40,32,41,35,36,42,40,38,25,35,39,30,46,41,29,44,40,45,38,33,38,40,43,46,43,35,38,46,42,44,96,48,43,38,28,35,44,35,47,36,48,44,30,38,43,36,30,32,38,29,32,37,33,32,31,24,37,30,28,20,46,38,29,24,51,38,14,33,37,36,36,37,37,19,33,31,36,35,41,45,39,33,24,44,39,38,44,38,51,51,28,22,51,50,40,41,38,46,44,42,47,42,48,37,44,33,38,34,32,42,15,38,49,25,39,32,30,33,34,33,37,39,20,33,33,43,28,32,38,34,37,37,45,27,27
144,34,50,44,54,59,54,44,39,69,54,39,49,40,45,40,59,55,39,44,45,45,49,34,49,44,49,50,54,45,54,34,49,49,54,59,59,54,49,34,49,50,44,44,54,34,59,44,35,40,49,40,24,40,59,144,50,40,39,35,45,49,54,35,50,40,39,40,39,44,50,55,54,54,40,40,34,49,49,69,1e+08,49,49,49,49,45,45,40,55,54,35,44,30,40,40,40,39,35,44,30,10,35,49,39,45,40,35,50,44,40,30,30,40,34,35,39,30,14,29,40,40,15,34,50,20,44,35,30,49,40,34,30,25,54,25,40,39,14,30,44,55,40,30,34,34,55,30,49,40,34,30,34,40,34,29,59,39,34,30,14,30,35,29,35,10,44,50,35,35,49,35,44,40,39,30,45,44,39,34,30,38,41,41,43,51,47,47,49,43,38,45,47,38,48,37,52,43,38,43,41,31,35,44,50,53,52,32,44,36,35,10,41,37,35,14,34,13,31,33,41,34,38,36,34,29,38,30,40,35,36,41,48,45,20,39,40,19,35,42,29,45,47,53,47,38,37,47,45,46,52,51,45,46,45,47,70,55,40,42,41,44,51,47,46,42,52,41,43,46,52,36,29,37,38,29,35,35,28,32,31,30,37,28,25,31,35,34,24,32,47,45,10,34,31,36,33,47,35,12,34,38,42,37,49,53,47,45,31,45,44,50,47,36,45,54,41,22,54,46,41,38,37,48,44,50,45,45,39,38,47,34,40,33,30,34,15,37,51,22,44,34,28,32,41,37,31,42,13,36,41,41,30,37,35,36,35,47,38,30,30
49,24,65,30,80,90,19,15,25,50,20,85,55,19,25,85,45,50,35,24,65,75,50,44,50,40,20,40,120,10,75,24,119,54,44,49,90,120,34,20,55,39,90,40,80,99,45,30,39,25,59,60,5,59,74,49,45,50,75,20,44,34,20,39,60,20,75,14,109,79,45,39,85,54,5,20,44,79,19,40,49,1e+08,59,109,50,35,75,60,65,49,49,24,40,15,60,45,50,49,49,30,0,39,45,19,15,45,30,30,69,14,40,10,50,15,55,44,25,5,40,9,35,5,45,30,9,29,39,5,34,45,44,40,20,39,40,55,70,9,40,34,80,54,10,40,20,25,30,45,35,60,40,44,60,44,39,50,74,20,40,5,25,75,14,35,0,49,10,30,20,54,30,24,30,44,14,60,29,40,45,20,10,19,49,16,51,61,44,45,87,44,54,54,74,101,61,118,34,24,36,23,6,4,82,92,57,74,8,34,58,50,5,75,39,40,8,41,1,16,44,46,59,41,46,47,33,45,36,28,35,37,56,49,34,13,62,44,9,35,73,39,80,33,57,90,47,37,61,64,40,43,33,54,72,31,64,46,44,67,43,19,34,51,54,58,16,61,9,24,98,56,44,40,10,41,39,39,61,42,34,42,25,39,39,20,16,35,59,26,50,59,34,5,16,46,37,35,77,22,3,8,24,20,26,45,57,104,55,6,80,107,92,19,58,62,42,19,7,65,18,64,44,37,81,34,67,31,31,39,74,64,16,77,45,36,55,11,67,70,25,70,42,39,46,63,27,46,26,1,37,48,55,41,10,40,44,44,77,54,29,34
49,25,60,30,54,64,20,20,24,49,30,59,35,24,44,65,45,65,25,29,74,70,35,64,40,29,15,25,60,20,55,25,64,50,34,39,64,60,39,15,35,40,54,29,54,64,45,30,64,30,144,65,15,59,64,49,40,60,50,15,44,39,25,64,50,20,50,20,64,64,40,40,54,49,25,34,64,69,15,39,49,59,1e+08,59,35,40,70,65,55,59,50,19,45,15,65,55,65,45,79,39,20,50,64,25,20,35,40,30,59,30,50,25,54,34,65,59,44,20,45,20,55,20,55,30,30,49,50,25,20,55,54,45,30,54,54,45,60,24,50,49,65,55,25,50,25,35,40,64,55,64,45,54,59,54,49,64,74,25,40,20,44,70,24,55,20,79,30,40,30,54,40,19,45,64,25,60,49,59,55,34,14,12,45,15,38,58,36,40,60,36,39,49,69,58,58,59,35,19,31,20,6,6,60,55,41,53,16,36,55,51,17,57,48,47,20,51,22,27,47,52,60,53,50,54,44,45,48,28,47,49,61,49,28,25,64,46,29,40,64,50,57,25,41,57,53,49,58,56,48,39,28,39,63,19,56,43,39,55,30,12,35,49,49,68,15,58,17,34,58,42,50,43,39,53,50,51,60,49,41,48,39,48,44,30,27,40,60,41,47,59,28,17,11,47,49,40,62,23,19,22,19,18,18,40,41,61,45,6,57,57,55,20,55,58,37,12,15,46,19,58,36,49,59,36,60,27,19,37,65,56,11,57,56,48,65,23,57,56,39,59,49,44,50,63,37,47,30,22,49,58,52,44,39,47,51,52,62,49,40,43
49,34,75,40,69,85,44,20,30,55,40,99,74,34,24,80,60,50,45,44,75,59,65,44,75,44,55,50,100,45,80,34,114,59,54,59,85,100,40,15,74,44,105,44,69,99,60,40,44,30,59,50,10,59,64,49,40,50,80,30,54,40,45,44,75,20,80,29,109,79,40,45,100,69,15,29,44,84,35,40,49,109,59,1e+08,65,50,59,50,70,49,50,29,30,30,55,45,50,39,54,30,0,35,49,24,30,50,30,30,69,34,35,5,45,14,45,44,20,0,35,10,40,10,40,30,4,49,35,10,44,50,34,45,20,39,35,40,75,19,35,25,75,54,5,40,30,35,30,49,35,55,45,39,55,34,34,45,69,30,40,0,20,65,14,40,0,54,25,30,25,39,30,29,30,39,15,50,49,45,40,25,19,34,55,29,57,61,51,54,83,47,65,44,66,104,55,107,40,27,44,34,12,9,67,100,69,73,19,44,60,52,7,72,37,44,17,40,2,17,45,44,55,41,45,40,30,50,35,35,33,39,49,57,47,22,57,46,12,34,64,38,75,44,69,103,46,38,61,60,40,50,44,65,68,52,69,46,55,69,55,34,40,62,44,56,28,50,19,29,106,74,44,41,15,41,38,38,54,41,35,39,27,37,37,24,17,34,55,26,39,57,47,7,20,41,39,36,70,29,3,12,27,43,37,54,69,105,72,12,75,110,100,23,60,57,59,34,16,80,40,60,47,38,81,44,64,48,52,42,71,69,20,79,43,35,51,13,65,66,27,67,45,37,44,60,36,41,36,2,33,52,64,41,15,44,43,43,70,50,33,35
49,75,50,50,45,44,55,59,60,55,75,59,89,64,30,55,50,40,64,64,45,50,144,40,79,65,64,85,59,65,75,75,49,89,74,99,44,59,69,59,89,70,69,65,45,50,50,50,40,59,35,45,10,55,45,49,50,40,69,70,34,69,69,40,65,64,69,60,59,50,50,59,79,85,69,65,40,55,69,55,49,50,35,65,1e+08,65,50,45,65,45,40,70,39,75,55,40,40,45,50,30,5,40,49,69,55,50,35,60,54,35,35,15,45,29,45,35,25,10,40,55,45,15,40,60,20,35,40,15,59,45,30,40,30,35,40,35,50,9,35,25,50,45,15,40,49,55,30,49,35,40,40,40,40,30,35,30,55,49,45,10,25,50,19,35,5,50,30,35,30,35,30,70,40,35,25,40,35,49,40,15,59,63,45,68,66,45,75,69,54,64,80,42,48,69,45,57,56,63,69,76,61,63,43,76,72,53,62,76,55,37,12,50,38,36,12,38,12,24,37,41,45,35,43,43,35,43,36,62,35,33,43,68,66,24,44,56,16,39,47,36,50,72,72,78,42,35,45,46,45,59,74,80,44,66,59,47,36,53,66,63,61,71,42,44,63,42,61,30,71,81,41,37,18,35,36,36,45,39,37,39,28,38,34,23,24,39,45,29,42,45,66,12,61,40,33,36,48,58,7,19,63,68,69,69,72,73,79,61,50,63,76,60,55,43,71,63,15,70,54,46,64,35,56,76,44,68,66,66,48,59,61,64,39,36,42,16,48,39,27,47,37,34,39,43,28,40,52,12,29,41,67,33,18,36,35,41,48,46,29,33
45,55,50,64,25,44,44,39,45,40,64,55,69,44,49,35,45,35,59,60,35,35,65,45,59,64,44,60,35,49,54,55,35,55,59,60,44,35,60,44,69,65,50,64,25,30,45,64,25,44,40,35,30,40,29,45,54,35,50,69,35,60,69,25,65,44,50,59,45,35,54,55,50,65,49,74,45,35,44,40,45,35,40,50,65,1e+08,35,35,60,45,40,54,25,45,35,40,35,34,40,29,15,45,45,49,55,64,50,55,50,35,30,20,44,30,45,30,20,14,40,45,35,14,45,55,15,40,45,20,69,40,35,25,35,35,30,35,40,19,30,30,35,45,20,35,54,70,40,45,35,40,25,30,45,35,30,35,35,54,30,14,20,25,15,40,15,40,30,50,30,30,30,54,35,40,24,35,40,29,45,25,44,47,49,54,57,41,57,53,36,62,63,35,48,48,35,41,60,56,59,53,46,48,34,53,63,50,49,57,52,36,13,40,30,38,16,42,17,18,38,29,39,31,45,37,37,49,33,50,25,36,37,58,54,25,33,54,21,41,26,36,45,53,63,52,40,31,41,45,43,63,58,63,38,50,53,38,32,46,53,47,55,67,35,34,44,30,46,37,54,64,37,30,27,31,36,38,38,43,24,36,28,30,22,24,18,41,39,24,27,30,54,13,47,39,36,31,32,61,14,32,56,53,53,53,63,49,55,46,45,50,53,44,52,37,56,47,28,55,46,39,62,31,41,57,37,54,50,59,37,53,47,54,36,33,32,19,41,36,31,41,34,22,39,35,31,39,52,17,28,44,61,33,27,38,34,37,32,30,39,34
45,19,50,34,85,64,19,25,19,55,20,35,15,19,20,65,40,65,15,20,84,144,50,45,24,60,10,15,75,10,35,19,70,30,29,30,64,75,35,15,15,45,30,60,85,54,40,34,69,10,70,65,20,69,65,45,45,65,15,25,15,35,10,69,40,14,15,15,50,54,45,25,20,24,20,19,45,65,19,40,45,75,70,59,50,35,1e+08,65,35,60,45,15,35,20,49,50,59,50,45,25,10,40,44,20,20,25,50,20,60,35,35,25,54,25,60,59,40,19,44,14,45,19,59,20,24,35,40,15,29,39,39,40,20,44,39,50,65,14,35,39,85,54,25,45,20,30,25,44,55,55,40,39,70,39,34,65,64,20,25,19,40,80,24,54,10,45,30,50,34,80,25,15,40,40,20,55,35,54,59,35,13,11,54,16,33,57,13,32,64,45,33,51,76,49,65,74,37,16,23,18,7,6,65,34,30,57,17,17,57,50,8,66,47,50,16,40,9,22,49,42,64,64,52,54,35,43,31,18,46,40,59,42,18,20,63,41,17,29,76,45,69,25,30,34,42,50,57,58,52,37,19,33,70,16,44,45,22,46,15,11,39,39,51,59,16,68,16,26,48,29,43,35,19,64,45,33,54,34,29,41,29,47,49,29,22,29,64,31,40,69,18,8,9,44,40,24,69,18,18,21,16,11,14,32,30,52,23,7,69,54,34,19,57,62,31,11,17,31,17,73,45,50,66,17,61,14,16,38,72,44,9,43,40,31,61,17,45,60,26,59,41,49,45,59,36,44,24,9,47,48,38,44,19,50,44,53,69,53,30,28
40,20,55,35,55,64,19,20,25,50,25,49,40,15,29,55,35,59,35,25,75,65,45,55,35,35,14,29,50,10,50,20,55,45,35,35,64,50,30,10,40,40,44,35,55,60,35,35,59,14,65,144,29,65,60,40,54,70,50,20,29,30,30,59,39,30,50,24,55,55,54,50,45,49,19,30,55,55,19,45,40,60,65,50,45,35,65,1e+08,54,59,50,20,45,24,70,55,60,45,65,45,20,65,50,25,25,45,40,35,60,25,55,30,59,25,70,59,40,44,44,30,55,20,65,35,20,44,65,25,30,55,70,50,40,55,45,40,75,14,55,40,65,70,30,65,24,34,50,50,65,85,50,60,60,70,45,50,55,24,35,44,40,50,25,45,20,65,40,40,40,55,40,20,39,65,20,60,44,60,65,35,11,14,58,17,40,55,31,38,58,35,37,50,63,54,89,54,37,20,29,16,3,5,68,48,45,59,12,32,50,53,13,67,55,51,19,42,26,22,68,46,61,65,62,69,53,45,49,28,68,59,54,46,29,18,59,47,28,40,57,59,60,34,45,49,56,70,55,52,43,43,25,37,58,22,49,31,29,55,30,14,37,47,50,56,15,67,22,34,54,43,53,41,21,65,59,46,60,54,38,66,34,55,62,29,22,40,61,44,41,62,29,13,14,55,59,37,56,22,36,37,20,18,19,38,45,54,41,3,60,54,48,19,50,71,39,14,19,39,14,70,35,70,53,32,68,27,22,33,76,49,14,54,56,49,73,19,58,64,43,65,48,62,55,73,41,55,42,26,49,59,48,65,21,51,58,59,56,52,46,44
55,50,70,59,45,64,59,45,65,55,75,79,75,60,45,55,60,45,60,70,54,35,65,50,74,55,65,90,60,55,89,50,60,75,65,70,64,60,50,50,75,45,75,55,45,55,60,59,34,60,55,54,20,60,55,55,60,60,95,60,44,50,70,34,80,50,95,45,65,50,60,70,80,95,49,65,50,60,60,45,55,65,55,70,65,60,35,54,1e+08,45,50,55,35,65,50,45,45,40,59,35,5,45,55,40,49,50,50,49,50,25,50,15,55,20,40,45,34,19,40,50,40,14,50,49,24,45,45,14,60,45,45,35,25,40,45,20,54,15,50,40,64,55,15,45,40,69,30,55,35,49,35,40,50,45,35,39,45,40,35,19,34,44,19,40,5,59,20,50,25,34,25,55,35,49,20,45,45,50,50,19,52,66,47,69,64,45,77,73,66,56,71,39,47,77,53,67,61,57,68,59,49,51,47,82,83,70,53,68,51,51,7,55,31,43,19,47,9,23,40,32,47,45,51,52,39,49,38,58,33,37,33,55,76,23,37,57,10,41,41,47,53,67,83,81,50,46,45,51,42,56,74,71,48,68,70,43,47,67,72,66,50,78,39,41,62,38,60,29,79,81,40,35,17,45,47,33,51,49,32,39,29,31,35,19,23,41,47,31,32,43,76,7,48,39,37,36,53,53,15,21,57,74,54,73,83,74,78,49,53,73,82,60,51,45,76,66,19,78,55,53,56,46,63,68,55,62,68,59,59,70,48,72,37,38,49,9,57,57,33,50,37,35,48,54,34,39,53,9,32,46,67,47,17,43,52,39,53,35,39,32
54,25,65,49,44,55,30,25,15,50,39,49,35,24,50,59,40,55,30,24,60,60,45,59,44,45,30,35,49,15,45,25,54,40,45,44,55,49,40,14,35,50,49,45,44,54,40,49,49,25,59,59,25,59,64,54,45,59,40,30,34,40,39,49,50,25,40,20,49,59,45,45,49,49,20,39,59,59,15,45,54,49,59,49,45,45,60,59,45,1e+08,55,19,55,15,55,45,54,54,54,50,15,45,60,20,34,40,55,30,59,49,50,35,69,29,55,49,40,25,50,30,60,25,45,30,15,44,45,34,40,50,44,50,45,54,45,40,54,14,50,50,59,55,35,40,20,44,40,60,50,59,50,44,54,44,59,40,69,20,40,25,40,50,24,50,15,54,40,55,40,59,40,19,55,54,25,50,44,49,45,30,11,17,53,20,38,57,29,30,55,49,38,50,59,53,52,52,36,21,30,24,5,6,54,47,39,48,11,33,51,45,18,51,48,43,15,54,17,22,46,48,54,44,42,49,39,39,40,28,41,42,49,52,25,30,56,45,27,30,52,50,57,28,39,45,49,39,57,69,51,38,27,38,60,16,44,42,32,44,26,17,44,48,50,53,17,51,22,36,51,43,46,41,30,44,50,46,50,44,36,43,42,48,40,33,22,30,54,33,42,52,25,18,17,46,42,38,59,24,21,33,21,17,16,30,39,49,34,5,57,53,47,17,51,54,35,17,30,41,22,57,49,39,57,33,53,20,16,34,58,44,17,49,47,40,51,21,53,46,44,58,44,40,46,52,37,46,37,17,41,55,46,37,30,43,48,47,59,52,35,41
35,25,50,39,45,60,10,20,19,40,20,50,45,15,40,65,45,54,30,40,45,45,40,50,35,45,15,45,54,15,45,25,55,50,35,30,60,54,35,14,45,39,45,45,45,55,45,39,50,25,50,50,20,54,54,35,60,54,45,25,34,35,35,50,50,15,45,10,50,55,60,45,45,60,10,20,50,55,19,44,35,49,50,50,40,40,45,50,50,55,1e+08,19,45,15,65,50,60,49,55,45,15,50,60,15,39,60,45,49,70,35,50,30,55,35,60,55,35,20,50,25,65,19,59,49,10,40,50,40,29,50,45,60,39,45,50,40,55,20,50,50,54,45,30,44,25,30,50,60,55,45,60,50,55,45,40,40,50,25,40,20,35,49,10,50,15,55,35,45,35,45,30,19,45,54,20,54,40,50,59,29,9,19,63,21,45,53,36,39,51,43,41,54,56,50,53,47,33,18,32,15,4,3,54,47,46,48,11,34,61,47,18,50,46,44,14,55,15,17,54,47,55,44,50,45,48,50,39,27,47,44,49,42,30,21,45,40,25,39,54,52,57,38,46,45,58,43,53,51,44,44,26,41,66,24,48,31,38,54,36,19,30,59,54,49,19,54,19,34,48,46,45,47,31,44,52,48,50,46,40,49,33,46,48,36,17,39,55,35,43,54,30,18,14,54,44,42,52,22,16,34,18,18,20,39,46,47,37,4,57,49,47,19,61,56,41,19,20,42,17,51,43,43,54,34,57,29,24,39,55,48,14,56,44,39,51,18,63,57,43,61,46,48,54,51,42,54,35,15,40,59,50,47,31,44,44,56,52,58,42,43
